Unique.Plant.YR.ID,Unique.Plant.ID,Year,Row.ID,Species,ID,Leaf.Sample,Unique.Sample.ID,Leaf.wet.mass.g,Leaf.dry.mass.g,Leaf.thickness.mm,Image.ID,Leaf.area.mm2,Sample.Date,Bud_Num,Flower_Num,FL_2_dia,Total_Inflor_Height_cm,Fruit_Num,Infor_Culm_Num,TOTAL_Reproduction,Phen_Score.y,Seed_mass_g.x,Height.cm.y,Width.long.cm.y,Width.90.cm.y,Num.Stem_repo_Culm.y,Herb_Score.y,Above.wet.biomass.g,Below.wet.biomass.g,Root.depth.cm,Root.lateral.cm,Above.dry.biomass.g,Below.dry.biomass.g,stem.1.dia.1.mm,stem.1.dia.2.mm,stem.1.length.mm,stem.1.wet.mass.g,stem.1.dry.mass.g,stem.2.dia.1.mm,stem.2.dia.2.mm,stem.2.length.mm,stem.2.wet.mass.g,stem.2.dry.mass.g,root.seg.dia.1.mm,root.seg.dia.2.mm,root.seg.length.mm,root.seg.wet.mass.g,root.seg.dry.mass.g,total.SLA.leaves.wet.mass.g,total.SLA.leaves.dry.mass.g,total.above.wet.mass.g,total.above.dry.mass.g,total.below.wet.mass.g,total.below.dry.mass.g,Scientific_Name,Life.form,Plant.Family,Native.Exotic,Life.History,NOTES,lat,lon,elev,block,Neighbor.Density,Shannon.index,Diversity,stem.volume.mm3,stem.dry.density.g.mm3,root.volume.mm3,root.dry.density.g.mm3,LDMC.dry.wet,SLA
SIDA_918_2020,SIDA_918,2020,786,SIDA,918,2,SIDA.918.2,0.018,0.01,0.28,2020_10_07/IMG_0016,0.812,9/23/20,2,0,NA,22.9,0,17,34,3,NA,22.9,49.6,32.2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,0.0151,NA,NA,NA,NA,Sida.abutifolia,Forb,Malvaceae,Exotic,Either,NA,31.81535097,-111.511842,1085.26355,3,9,2.751666617,5,NA,NA,NA,NA,0.555555556,81.2
DICA_34_2020,DICA_34,2020,770,DICA,34,2,DICA.34.2,0.054,0.025,0.19,2020_10_06/IMG_0035,3.146,9/26/20,0,0,NA,NA,0,0,0,2,NA,24.6,31.8,22.4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107,0.049,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81543403,-111.510009,1082.085571,4,14,2.341994252,6,NA,NA,NA,NA,0.462962963,125.84
DICA_34_2020,DICA_34,2020,769,DICA,34,1,DICA.34.1,0.053,0.024,0.2,2020_10_06/IMG_0034,3.029,9/26/20,0,0,NA,NA,0,0,0,2,NA,24.6,31.8,22.4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107,0.049,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81543403,-111.510009,1082.085571,4,14,2.341994252,6,NA,NA,NA,NA,0.452830189,126.2083333
AMCO_1996_2020,AMCO_1996,2020,521,AMCO,1996,2,AMCO.1996.2,0.055,0.019,0.35,2020_09_15/IMG_0006,1.187,9/10/20,3,0,NA,24.8,0,2,6,3,NA,24.8,11.7,5.5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164,0.059,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.818103,-111.512053,1073.091797,8,15,1.386294361,4,NA,NA,NA,NA,0.345454545,62.47368421
AMCO_1996_2020,AMCO_1996,2020,520,AMCO,1996,1,AMCO.1996.1,0.109,0.04,0.45,2020_09_15/IMG_0005,2.905,9/10/20,3,0,NA,24.8,0,2,6,3,NA,24.8,11.7,5.5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164,0.059,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.818103,-111.512053,1073.091797,8,15,1.386294361,4,NA,NA,NA,NA,0.366972477,72.625
MATA_1994_2020,MATA_1994,2020,636,MATA,1994,2,MATA.1994.2,0.015,0.006,0.25,2020_09_29/IMG_0038,0.259,9/19/20,0,0,NA,25.5,3,1,3,6,NA,25.1,19.5,16.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.0268,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81813401,-111.51221,1075.353516,8,8,0.693147181,2,NA,NA,NA,NA,0.4,43.16666667
MATA_1994_2020,MATA_1994,2020,635,MATA,1994,2,MATA.1994.2,0.015,0.006,0.25,2020_09_29/IMG_0038,0.259,9/19/20,2,0,NA,25.5,0,1,2,3,NA,25.1,19.5,16.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.0268,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81813401,-111.51221,1075.353516,8,8,0.693147181,2,NA,NA,NA,NA,0.4,43.16666667
MATA_1994_2020,MATA_1994,2020,633,MATA,1994,1,MATA.1994.1,0.006,0.0031,0.15,2020_09_29/IMG_0037,0.19,9/19/20,2,0,NA,25.5,0,1,2,3,NA,25.1,19.5,16.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.0268,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81813401,-111.51221,1075.353516,8,8,0.693147181,2,NA,NA,NA,NA,0.516666667,61.29032258
MATA_1994_2020,MATA_1994,2020,634,MATA,1994,1,MATA.1994.1,0.006,0.0031,0.15,2020_09_29/IMG_0037,0.19,9/19/20,0,0,NA,25.5,3,1,3,6,NA,25.1,19.5,16.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.0268,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81813401,-111.51221,1075.353516,8,8,0.693147181,2,NA,NA,NA,NA,0.516666667,61.29032258
MATA_1994_2020,MATA_1994,2020,639,MATA,1994,4,MATA.1994.4,0.003,0.002,0.13,2020_09_29/IMG_0040,0.191,9/19/20,2,0,NA,25.5,0,1,2,3,NA,25.1,19.5,16.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.0268,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81813401,-111.51221,1075.353516,8,8,0.693147181,2,NA,NA,NA,NA,0.666666667,95.5
MATA_1994_2020,MATA_1994,2020,640,MATA,1994,4,MATA.1994.4,0.003,0.002,0.13,2020_09_29/IMG_0040,0.191,9/19/20,0,0,NA,25.5,3,1,3,6,NA,25.1,19.5,16.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.0268,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81813401,-111.51221,1075.353516,8,8,0.693147181,2,NA,NA,NA,NA,0.666666667,95.5
MATA_1994_2020,MATA_1994,2020,638,MATA,1994,3,MATA.1994.3,0.005,0.0023,0.17,2020_09_29/IMG_0039,0.458,9/19/20,0,0,NA,25.5,3,1,3,6,NA,25.1,19.5,16.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.0268,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81813401,-111.51221,1075.353516,8,8,0.693147181,2,NA,NA,NA,NA,0.46,199.1304348
MATA_1994_2020,MATA_1994,2020,637,MATA,1994,3,MATA.1994.3,0.005,0.0023,0.17,2020_09_29/IMG_0039,0.458,9/19/20,2,0,NA,25.5,0,1,2,3,NA,25.1,19.5,16.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.0268,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81813401,-111.51221,1075.353516,8,8,0.693147181,2,NA,NA,NA,NA,0.46,199.1304348
BOCO_G67_2020,BOCO_G67,2020,603,BOCO,G67,1,BOCO.G67.1,0.064,0.017,0.25,2020_09_29/IMG_0007,1.95,9/19/20,27,7,NA,35.8,5,22,858,5,0.000733333,26.2,135.1,131.1,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174,0.04,NA,NA,NA,NA,Boerhavia.coccinea,Forb,Nyctaginaceae,Native,Perennial,NA,31.81815304,-111.511878,1073.847534,8,10,1.945910149,7,NA,NA,NA,NA,0.265625,114.7058824
BOCO_G67_2020,BOCO_G67,2020,604,BOCO,G67,2,BOCO.G67.2,0.11,0.023,0.29,2020_09_29/IMG_0008,3.014,9/19/20,27,7,NA,35.8,5,22,858,5,0.000733333,26.2,135.1,131.1,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174,0.04,NA,NA,NA,NA,Boerhavia.coccinea,Forb,Nyctaginaceae,Native,Perennial,NA,31.81815304,-111.511878,1073.847534,8,10,1.945910149,7,NA,NA,NA,NA,0.209090909,131.0434783
FAME_1952_2020,FAME_1952,2020,566,FAME,1952,2,FAME.1952.2,0.096,0.015,0.29,2020_09_16/IMG_0030,2.06,9/16/20,2,0,NA,24.6,9,3,33,6,NA,26.7,32.2,18.6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169,0.025,NA,NA,NA,NA,Phemeranthus.aurantiacus,Forb,Montiaceae,Native,Perennial,NA,31.8154,-111.510542,1073.845825,4,11,1.098612289,3,NA,NA,NA,NA,0.15625,137.3333333
FAME_1952_2020,FAME_1952,2020,565,FAME,1952,1,FAME.1952.1,0.073,0.01,0.3,2020_09_16/IMG_0029,1.425,9/16/20,2,0,NA,24.6,9,3,33,6,NA,26.7,32.2,18.6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169,0.025,NA,NA,NA,NA,Phemeranthus.aurantiacus,Forb,Montiaceae,Native,Perennial,NA,31.8154,-111.510542,1073.845825,4,11,1.098612289,3,NA,NA,NA,NA,0.136986301,142.5
AMCO_G64_2020,AMCO_G64,2020,495,AMCO,G64,2,AMCO.G64.2,0.096,0.037,0.37,2020_09_14/IMG_0016,2.185,9/10/20,5,0,NA,27.7,0,1,5,3,NA,27.2,14,11.7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296,0.046,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81805497,-111.511843,1073.829468,8,7,0.693147181,2,NA,NA,NA,NA,0.385416667,59.05405405
AMCO_G64_2020,AMCO_G64,2020,494,AMCO,G64,1,AMCO.G64.1,0.2,0.009,0.41,2020_09_14/IMG_0015,0.701,9/10/20,5,0,NA,27.7,0,1,5,3,NA,27.2,14,11.7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296,0.046,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81805497,-111.511843,1073.829468,8,7,0.693147181,2,NA,NA,NA,NA,0.045,77.88888889
HETERO_55_2020,HETERO_55,2020,729,HETERO,55,1,HETERO.55.1,0.052,0.034,0.17,2020_10_05/IMG_0023,5.455,9/18/20,0,15,NA,34.3,0,6,90,6,0.001085714,27.2,47,41.8,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118,0.054,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81962901,-111.511494,1077.542725,5,14,1.791759469,6,NA,NA,NA,NA,0.653846154,160.4411765
HETERO_55_2020,HETERO_55,2020,730,HETERO,55,2,HETERO.55.2,0.066,0.02,0.19,2020_10_05/IMG_0024,5.752,9/18/20,0,15,NA,34.3,0,6,90,6,0.001085714,27.2,47,41.8,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118,0.054,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81962901,-111.511494,1077.542725,5,14,1.791759469,6,NA,NA,NA,NA,0.303030303,287.6
AMCO_991_2020,AMCO_991,2020,482,AMCO,991,1,AMCO.991.1,0.189,0.052,0.41,2020_09_14/IMG_0003,4.239,9/11/20,0,0,NA,NA,0,1,0,2,NA,27.5,11.6,7.8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354,0.1,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81706599,-111.511629,1080.084473,6,14,0.693147181,2,NA,NA,NA,NA,0.275132275,81.51923077
AMCO_991_2020,AMCO_991,2020,483,AMCO,991,2,AMCO.991.2,0.165,0.048,0.46,2020_09_14/IMG_0004,4.045,9/11/20,0,0,NA,NA,0,1,0,2,NA,27.5,11.6,7.8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354,0.1,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81706599,-111.511629,1080.084473,6,14,0.693147181,2,NA,NA,NA,NA,0.290909091,84.27083333
ERLE_1963_2020,ERLE_1963,2020,515,ERLE,1963,1,ERLE.1963.1,0.032,0.017,0.16,2020_09_14/IMG_0036,1.613,9/11/20,0,60,NA,35.5,0,5,300,6,NA,28.4,40.5,37.8,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069,0.032,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81935802,-111.510791,1074.530151,9,6,0.693147181,2,NA,NA,NA,NA,0.53125,94.88235294
ERLE_1963_2020,ERLE_1963,2020,512,ERLE,1963,2,ERLE.1963.2,0.037,0.015,0.16,2020_09_14/IMG_0033,2.06,9/11/20,0,60,NA,35.5,0,5,300,6,NA,28.4,40.5,37.8,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069,0.032,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81935802,-111.510791,1074.530151,9,6,0.693147181,2,NA,NA,NA,NA,0.405405405,137.3333333
SAIB_1986_2020,SAIB_1986,2020,500,SAIB,1986,1,SAIB.1986.1,0.006,0.0024,0.77,2020_09_14/IMG_0021,0.053,9/11/20,0,35,0.2,28.4,0,3,105,5,NA,28.4,24.7,19.8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.0029,NA,NA,NA,NA,Salsola.iberica,Forb,Amaranthaceae,Exotic,Annual,NA,31.81861999,-111.510296,1059.285156,1,3,0.693147181,2,NA,NA,NA,NA,0.4,22.08333333
SAIB_1986_2020,SAIB_1986,2020,501,SAIB,1986,2,SAIB.1986.2,0.001,0.0005,0.67,2020_09_14/IMG_0022,0.032,9/11/20,0,35,0.2,28.4,0,3,105,5,NA,28.4,24.7,19.8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.0029,NA,NA,NA,NA,Salsola.iberica,Forb,Amaranthaceae,Exotic,Annual,NA,31.81861999,-111.510296,1059.285156,1,3,0.693147181,2,NA,NA,NA,NA,0.5,64
SAIB_1950_2020,SAIB_1950,2020,431,SAIB,1950,1,SAIB.1950.1,0.007,0.0029,0.82,2020_09_11/IMG_0010,0.104,9/10/20,0,65,NA,29.9,0,4,260,5,NA,29.9,26.7,25.6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,0.0072,NA,NA,NA,NA,Salsola.iberica,Forb,Amaranthaceae,Exotic,Annual,NA,31.81679601,-111.510391,1067.492065,2,15,1.098612289,3,NA,NA,NA,NA,0.414285714,35.86206897
SAIB_1950_2020,SAIB_1950,2020,433,SAIB,1950,3,SAIB.1950.3,0.006,0.0019,0.8,2020_09_11/IMG_0012,0.088,9/10/20,0,65,NA,29.9,0,4,260,5,NA,29.9,26.7,25.6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,0.0072,NA,NA,NA,NA,Salsola.iberica,Forb,Amaranthaceae,Exotic,Annual,NA,31.81679601,-111.510391,1067.492065,2,15,1.098612289,3,NA,NA,NA,NA,0.316666667,46.31578947
SAIB_1950_2020,SAIB_1950,2020,432,SAIB,1950,2,SAIB.1950.2,0.006,0.0024,0.79,2020_09_11/IMG_0011,0.137,9/10/20,0,65,NA,29.9,0,4,260,5,NA,29.9,26.7,25.6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,0.0072,NA,NA,NA,NA,Salsola.iberica,Forb,Amaranthaceae,Exotic,Annual,NA,31.81679601,-111.510391,1067.492065,2,15,1.098612289,3,NA,NA,NA,NA,0.4,57.08333333
HETERO_912_2020,HETERO_912,2020,682,HETERO,912,2,HETERO.912.2,0.098,0.039,0.2,2020_10_04/IMG_0030,6.317,9/22/20,0,0,NA,NA,0,0,0,2,NA,30,39.6,34.1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153,0.063,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81572799,-111.511793,1082.770508,3,10,0,1,NA,NA,NA,NA,0.397959184,161.974359
HETERO_912_2020,HETERO_912,2020,681,HETERO,912,1,HETERO.912.1,0.055,0.024,0.16,2020_10_04/IMG_0029,4.166,9/22/20,0,0,NA,NA,0,0,0,2,NA,30,39.6,34.1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153,0.063,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81572799,-111.511793,1082.770508,3,10,0,1,NA,NA,NA,NA,0.436363636,173.5833333
ERLE_894_2020,ERLE_894,2020,714,ERLE,894,2,ERLE.894.2,0.056,0.028,0.21,2020_10_05/IMG_0008,2.725,9/15/20,0,79,NA,33.5,0,7,553,6,1.00E-04,31.2,33.2,23.5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095,0.044,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81562598,-111.510965,1083.801147,7,17,1.098612289,3,NA,NA,NA,NA,0.5,97.32142857
ERLE_894_2020,ERLE_894,2020,713,ERLE,894,1,ERLE.894.1,0.039,0.016,0.19,2020_10_05/IMG_0007,2.096,9/15/20,0,79,NA,33.5,0,7,553,6,1.00E-04,31.2,33.2,23.5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095,0.044,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81562598,-111.510965,1083.801147,7,17,1.098612289,3,NA,NA,NA,NA,0.41025641,131
DICA_1988_2020,DICA_1988,2020,688,DICA,1988,2,DICA.1988.2,0.042,0.017,0.24,2020_10_04/IMG_0036,1.998,9/27/20,0,80,NA,36,0,7,560,6,NA,32.8,47.2,33.3,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,0.033,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81796302,-111.512139,1071.828735,8,6,1.098612289,3,NA,NA,NA,NA,0.404761905,117.5294118
DICA_1988_2020,DICA_1988,2020,687,DICA,1988,1,DICA.1988.1,0.035,0.016,0.24,2020_10_04/IMG_0035,1.884,9/27/20,0,80,NA,36,0,7,560,6,NA,32.8,47.2,33.3,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,0.033,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81796302,-111.512139,1071.828735,8,6,1.098612289,3,NA,NA,NA,NA,0.457142857,117.75
FAME_41_2020,FAME_41,2020,564,FAME,41,2,FAME.41.2,0.146,0.023,0.39,2020_09_16/IMG_0028,2.28,9/16/20,5,0,NA,35,5,2,20,3,NA,34.5,27.6,19,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,0.042,NA,NA,NA,NA,Phemeranthus.aurantiacus,Forb,Montiaceae,Native,Perennial,NA,31.81529598,-111.510314,1082.596558,4,14,1.791759469,6,NA,NA,NA,NA,0.157534247,99.13043478
FAME_41_2020,FAME_41,2020,563,FAME,41,1,FAME.41.1,0.156,0.019,0.39,2020_09_16/IMG_0027,2.616,9/16/20,5,0,NA,35,5,2,20,3,NA,34.5,27.6,19,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,0.042,NA,NA,NA,NA,Phemeranthus.aurantiacus,Forb,Montiaceae,Native,Perennial,NA,31.81529598,-111.510314,1082.596558,4,14,1.791759469,6,NA,NA,NA,NA,0.121794872,137.6842105
MATA_RED57_2020,MATA_RED57,2020,652,MATA,RED57,2,MATA.RED57.2,0.019,0.006,0.33,2020_09_29/IMG_0052,0.466,9/18/20,3,0,NA,26.6,2,1,5,6,NA,34.5,36.1,35.9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038,0.012,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81728501,-111.510561,1069.714966,2,10,0.693147181,2,NA,NA,NA,NA,0.315789474,77.66666667
MATA_RED57_2020,MATA_RED57,2020,651,MATA,RED57,1,MATA.RED57.1,0.019,0.006,0.33,2020_09_29/IMG_0051,0.517,9/18/20,3,0,NA,26.6,2,1,5,6,NA,34.5,36.1,35.9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038,0.012,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81728501,-111.510561,1069.714966,2,10,0.693147181,2,NA,NA,NA,NA,0.315789474,86.16666667
ERLE_64_2020,ERLE_64,2020,514,ERLE,64,2,ERLE.64.2,0.067,0.034,0.18,2020_09_14/IMG_0035,3.032,9/11/20,0,135,NA,43.6,0,5,675,6,NA,35,49.2,34.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,0.057,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81954703,-111.511481,1077.67749,5,9,2.025326221,2,NA,NA,NA,NA,0.507462687,89.17647059
ERLE_64_2020,ERLE_64,2020,513,ERLE,64,1,ERLE.64.1,0.048,0.023,0.17,2020_09_14/IMG_0034,2.498,9/11/20,0,135,NA,43.6,0,5,675,6,NA,35,49.2,34.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,0.057,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81954703,-111.511481,1077.67749,5,9,2.025326221,2,NA,NA,NA,NA,0.479166667,108.6086957
ERLE_929_2020,ERLE_929,2020,721,ERLE,929,1,ERLE.929.1,0.054,0.034,0.18,2020_10_05/IMG_0015,2.752,9/16/20,0,0,NA,NA,0,0,0,2,NA,35.9,23,16.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091,0.058,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81535499,-111.511729,1085.752686,3,40,1.791759469,6,NA,NA,NA,NA,0.62962963,80.94117647
ERLE_929_2020,ERLE_929,2020,722,ERLE,929,2,ERLE.929.2,0.037,0.024,0.17,2020_10_05/IMG_0016,2.219,9/16/20,0,0,NA,NA,0,0,0,2,NA,35.9,23,16.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091,0.058,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81535499,-111.511729,1085.752686,3,40,1.791759469,6,NA,NA,NA,NA,0.648648649,92.45833333
HETERO_878_2020,HETERO_878,2020,736,HETERO,878,2,HETERO.878.2,0.044,0.018,0.12,2020_10_06/IMG_0001,2.079,9/23/20,0,10,NA,41.2,0,1,10,6,NA,36,36.6,30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.027,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81544904,-111.510758,1083.427124,7,21,1.791759469,6,NA,NA,NA,NA,0.409090909,115.5
HETERO_878_2020,HETERO_878,2020,735,HETERO,878,1,HETERO.878.1,0.026,0.009,0.15,2020_10_06/IMG,2.587,9/23/20,0,10,NA,41.2,0,1,10,6,NA,36,36.6,30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.027,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81544904,-111.510758,1083.427124,7,21,1.791759469,6,NA,NA,NA,NA,0.346153846,287.4444444
