Row.ID,Date,Plot,Species,Species_Code,Unique.Plant.ID,Life_Form,Per_Cover,Density,Per_Bud,Per_FL,Per_Fru,Per_Bare,Pre_Litter,NOTES
434,9/8/21,SIDA.6B,,TILA,SIDA.6B,FORB,8,2,,100,100,2,95,
435,9/8/21,SIDA.6B,,PAVI,SIDA.6B,GRASS,2,1,,0,100,2,95,
436,9/8/21,SIDA.6B,,EVAZ,SIDA.6B,FORB,1,1,,100,0,2,95,
437,9/8/21,SIDA.6B,,AMCO,SIDA.6B,FORB,5,2,,100,0,2,95,
438,9/8/21,SIDA.6B,,KAGR,SIDA.6B,FORB,40,4,,100,100,2,95,
439,9/8/21,SIDA.6B,,URAR,SIDA.6B,GRASS,1,2,,0,100,2,95,
1144,9/21/21,SIDA.873,,SIDA,SIDA.873,FORB,25,2,,100,100,65,12,
1145,9/21/21,SIDA.873,,BUFFEL LIKE,SIDA.873,GRASS,3,1,,0,100,65,12,
1146,9/21/21,SIDA.873,,MATA,SIDA.873,FORB,3,2,,100,100,65,12,
1147,9/21/21,SIDA.873,,BOAR,SIDA.873,GRASS,2,5,,0,100,65,12,
1148,9/21/21,SIDA.873,,BOGR,SIDA.873,GRASS,3,3,,100,100,65,12,
1149,9/21/21,SIDA.873,,CHHY,SIDA.873,FORB,1,1,,100,100,65,12,
1150,9/21/21,SIDA.873,,ERLE,SIDA.873,GRASS,5,3,,100,100,65,12,
1151,9/21/21,SIDA.873,,URAR,SIDA.873,GRASS,2,1,,0,100,65,12,
1152,9/21/21,SIDA.873,,POOL,SIDA.873,FORB,2,1,,0,0,65,12,
1153,9/21/21,SIDA.873,,KAGR,SIDA.873,FORB,2,1,,0,100,65,12,
1154,9/21/21,SIDA.873,,MOVE,SIDA.873,FORB,2,5,,0,100,65,12,
1711,8/24/21,SIDA.918,,AMCO,SIDA.918,FORB,3,3,,0,0,40,50,same comp as 11b
1769,8/24/21,SIDA.918,,AMPA,SIDA.918,FORB,60,28,,0,100,40,50,same comp as 11b
1770,8/24/21,SIDA.918,,BOAR,SIDA.918,GRASS,1,3,,0,100,40,50,same comp as 11b
1771,8/24/21,SIDA.918,,BOCO,SIDA.918,FORB,0.5,1,,0,0,40,50,same comp as 11b
1772,8/24/21,SIDA.918,,CHFR,SIDA.918,FORB,15,7,,0,100,40,50,same comp as 11b
1773,8/24/21,SIDA.918,,EUPHORB ?,SIDA.918,FORB,1,1,,0,100,40,50,same comp as 11b
1774,8/24/21,SIDA.918,,EUPHORB SP. FLAT,SIDA.918,FORB,0.5,1,,0,0,40,50,same comp as 11b
1775,8/24/21,SIDA.918,,KAGR,SIDA.918,FORB,0.5,2,,0,100,40,50,same comp as 11b
1776,8/24/21,SIDA.918,,MOVE,SIDA.918,FORB,2,3,,0,100,40,50,same comp as 11b
1777,8/24/21,SIDA.918,,PAVI,SIDA.918,GRASS,1,1,,0,100,40,50,same comp as 11b
1778,8/24/21,SIDA.918,,SIDA,SIDA.918,FORB,1,4,,0,100,40,50,same comp as 11b
1779,8/24/21,SIDA.918,,SIDA #2,SIDA.918,FORB,2,3,,100,100,40,50,same comp as 11b
397,9/13/21,SIDA.G60B,,AMPA,SIDA.G60B,FORB,5,3,,0,100,8,90,
398,9/13/21,SIDA.G60B,,CHFR,SIDA.G60B,FORB,8,3,,0,100,8,90,
399,9/13/21,SIDA.G60B,,SIDA,SIDA.G60B,FORB,20,3,,0,100,8,90,
400,9/13/21,SIDA.G60B,,HETEROPOGON,SIDA.G60B,GRASS,8,3,,100,100,8,90,
401,9/13/21,SIDA.G60B,,ERAB,SIDA.G60B,FORB,8,1,,100,100,8,90,
402,9/13/21,SIDA.G60B,,ERLE,SIDA.G60B,GRASS,3,3,,100,100,8,90,
403,9/13/21,SIDA.G60B,,UNK,SIDA.G60B,UNK,2,3,,0,100,8,90,
404,9/13/21,SIDA.G60B,,KAGR,SIDA.G60B,FORB,8,2,,0,100,8,90,
405,9/13/21,SIDA.G60B,,TILA,SIDA.G60B,FORB,4,3,,100,100,8,90,
406,9/13/21,SIDA.G60B,,MOVE,SIDA.G60B,FORB,5,15,,0,100,8,90,
407,9/13/21,SIDA.G60B,,IPOMEA INDIGO,SIDA.G60B,FORB,3,1,,100,100,8,90,
